CustomerID,Gender,Senior_Citizen,Partner,Dependents,Tenure,Service_type,Multiple_Lines,Internet_Service_type,Online_Security,Online_Backup,Device_Protection,Tech_Support,Streaming_TV,Streaming_Movies,Contract,Paperless_Billing,Payment_Method,Monthly_Charges,Total_Charges,Number_of_Referrals,Offer,Avg_Monthly_Long_Distance_Charges,Avg_Monthly_GB_Download,Upgraded_to_Unlimited_Data,Total_Long_Distance_Charges,Total_Revenue,Churn
5393-HJZSM,Female,0,Yes,Yes,32,Phone Service,No,Cable,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank transfer (automatic),76.3,2404.15,1,Offer C,32.43,19,Yes,1037.76,3441.91,No
5393-RXQSZ,Male,0,No,No,1,Phone Service,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,No,Electronic check,79.6,79.6,0,No,19.32,22,Yes,19.32,98.92,Yes
5394-MEITZ,Female,0,Yes,Yes,60,Phone Service,No,Cable,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),80.6,4946.7,5,No,14,42,Yes,840,5786.7,No
5394-SVGJV,Male,0,No,No,37,Phone Service,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank transfer (automatic),98.8,3475.55,0,No,30.72,42,Yes,1136.64,4612.19,Yes
5396-IZEPB,Male,0,No,No,9,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Credit card (automatic),19.7,180.7,0,Offer E,24.89,0,Phone customers,224.01,404.71,No
5397-NSKQG,Male,0,Yes,Yes,67,Internet Service,No phone service,DSL,Yes,No,No,No,Yes,Yes,Two Year,No,Credit card (automatic),50.9,3281.65,2,Offer A,0,17,Yes,0,3281.65,No
5397-TUPSH,Male,1,Yes,No,65,Phone Service,No,Fiber Optic,No,No,No,No,No,No,One Year,Yes,Bank transfer (automatic),70.95,4555.2,6,No,28.68,20,Yes,1864.2,6411.97,No
5399-ZIMKF,Male,0,No,No,5,Phone Service,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic check,74.65,383.65,0,No,32.81,16,Yes,164.05,547.7,No
5402-HTOTQ,Male,0,No,No,16,Phone Service,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,No,Electronic check,55.3,875.35,0,No,5.79,4,Yes,92.64,967.99,No
5404-GGUKR,Male,0,No,No,5,Phone Service,No,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic check,51.35,262.3,0,Offer E,17.16,7,Yes,85.8,348.1,No
5405-ZMYXQ,Female,0,No,No,8,Phone Service,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Credit card (automatic),74.6,548.9,0,Offer E,1.28,42,Yes,10.24,559.14,No
5406-KGRMX,Female,0,No,No,71,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Electronic check,24.55,1719.15,0,No,2.66,0,Phone customers,188.86,1908.01,No
5414-OFQCB,Male,0,No,No,57,Phone Service,Yes,Fiber Optic,No,No,No,Yes,Yes,No,Two Year,Yes,Credit card (automatic),90.45,5229.8,0,No,30.77,10,No,1753.89,7053.69,No
5419-CONWX,Female,1,No,No,4,Phone Service,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit card (automatic),99.8,442.85,0,No,12.68,10,Yes,50.72,493.57,Yes
5419-JKZNQ,Male,1,Yes,No,30,Phone Service,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Mailed check,77.9,2351.45,1,No,2.86,19,Yes,85.8,2437.25,No
5419-JPRRN,Male,0,No,No,1,Phone Service,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,101.45,101.45,0,No,10.38,7,Yes,10.38,111.83,Yes
5419-KLXBN,Female,0,Yes,Yes,25,Phone Service,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,Yes,Bank transfer (automatic),89.15,2257.75,1,No,24.64,5,Yes,616,2873.75,Yes
5423-BHIXO,Female,0,No,No,32,Phone Service,Yes,DSL,No,Yes,No,No,No,No,Month-to-Month,Yes,Electronic check,54.2,1739.6,0,No,32.02,3,Yes,1024.64,2764.24,No
5424-RLQLC,Male,0,No,No,10,Phone Service,No,DSL,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Mailed check,59.65,638.95,0,Offer D,1.48,25,No,14.8,743.75,No
5429-LWCMV,Female,0,No,No,12,Phone Service,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Electronic check,89.15,1057.55,0,Offer D,34.73,6,No,416.76,1544.31,No
5433-KYGHE,Female,0,No,Yes,14,Phone Service,Yes,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Mailed check,86,1164.05,0,Offer D,47.72,22,Yes,668.08,1832.13,No
5438-QMDDL,Female,0,Yes,No,19,Phone Service,No,DSL,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed check,59.8,1130.85,3,No,8.3,48,Yes,157.7,1288.55,No
5439-WIKXB,Male,1,Yes,No,41,Phone Service,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,94.55,3851.45,8,Offer B,46.46,2,No,1904.86,5796.31,No
5440-FLBQG,Male,1,Yes,No,69,Phone Service,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),108.4,7318.2,1,Offer A,48.88,4,Yes,3372.72,10690.92,Yes
5440-VHLUL,Male,0,No,No,69,Phone Service,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank transfer (automatic),105.2,7386.05,0,Offer A,44.57,28,Yes,3075.33,10461.38,No
5442-BHQNG,Female,0,No,No,2,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Electronic check,70.35,139.25,0,No,44.77,9,Yes,89.54,228.79,No
5442-BXVND,Female,0,Yes,Yes,33,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Bank transfer (automatic),24.25,838.5,2,No,9.97,0,Phone customers,329.01,1167.51,No
5442-PPTJY,Male,0,Yes,Yes,12,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,19.7,258.35,7,Offer D,4.71,0,Phone customers,56.52,314.87,No
5442-UTCVD,Male,0,No,Yes,3,Phone Service,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,No,Electronic check,91.85,257.05,0,No,43.72,21,Yes,131.16,388.21,Yes
5442-XSDCW,Male,0,Yes,Yes,11,Phone Service,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank transfer (automatic),79.5,868.5,1,Offer D,13.33,19,No,146.63,1065.13,Yes
5443-SCMKX,Female,0,Yes,No,58,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,One Year,Yes,Electronic check,94.3,5610.15,1,No,21.38,26,No,1240.04,6994.64,No
5445-GLVOT,Female,0,No,No,22,Phone Service,No,Cable,Yes,No,No,No,No,No,Month-to-Month,Yes,Electronic check,49.8,1049.05,0,Offer D,31.53,11,Yes,693.66,1742.71,No
5445-PZWGX,Male,0,No,No,62,Phone Service,Yes,Fiber Optic,Yes,Yes,No,Yes,No,Yes,One Year,No,Electronic check,102,6529.25,0,Offer B,8.08,21,No,500.96,7140.21,Yes
5445-UTODQ,Female,0,Yes,No,7,Phone Service,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic check,81.1,576.65,1,No,11.58,27,Yes,81.06,657.71,Yes
5446-DKWYW,Female,1,Yes,Yes,61,Phone Service,Yes,DSL,No,No,Yes,No,Yes,No,One Year,Yes,Electronic check,65.2,3965.05,9,Offer B,39.31,10,Yes,2397.91,6362.96,No
5447-VYTKW,Male,0,No,No,27,Phone Service,No,Cable,Yes,No,No,Yes,No,No,Month-to-Month,No,Mailed check,53.45,1461.45,0,No,15.09,28,Yes,407.43,1868.88,No
5447-WZAFP,Female,0,No,No,53,Phone Service,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Mailed check,100.3,5200.8,0,Offer B,8.33,73,Yes,441.49,5642.29,No
5448-VWNAM,Female,0,No,Yes,19,Phone Service,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Mailed check,75.9,1375.6,0,Offer D,8.02,57,Yes,152.38,1527.98,No
5449-FIBXJ,Male,0,Yes,Yes,19,Phone Service,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Electronic check,103.3,2012.7,1,Offer D,28.04,22,Yes,532.76,2545.46,Yes
5451-MHQOF,Male,0,Yes,Yes,56,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Mailed check,24.45,1431.65,7,No,32.93,0,Phone customers,1844.08,3275.73,No
5451-YHYPW,Female,1,Yes,No,72,Phone Service,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit card (automatic),115.75,8443.7,2,Offer A,44.89,24,No,3232.08,11795.78,No
5453-AXEPF,Male,0,Yes,No,17,Phone Service,Yes,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank transfer (automatic),80.5,1336.9,7,Offer D,46.71,8,Yes,794.07,2130.97,No
5453-YBTWV,Male,0,Yes,Yes,70,Phone Service,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Credit card (automatic),101.1,6994.8,10,No,49.67,19,Yes,3476.9,10471.7,No
5456-ITGIC,Male,1,Yes,No,72,Internet Service,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit card (automatic),64.45,4641.1,9,No,0,9,Yes,0,4641.1,No
5457-COLHT,Male,0,Yes,Yes,69,Phone Service,No,Cable,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank transfer (automatic),80.65,5542.55,5,No,40.36,53,Yes,2784.84,8327.39,No
5458-CQJTA,Male,0,Yes,Yes,65,Phone Service,No,DSL,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),74.8,4820.15,1,Offer B,40.47,30,Yes,2630.55,7450.7,Yes
5461-QKNTN,Male,1,Yes,No,43,Phone Service,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,One Year,Yes,Electronic check,94.3,3953.15,1,No,4.59,5,Yes,197.37,4150.52,No
5465-BUBFA,Female,0,Yes,Yes,41,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Bank transfer (automatic),19.3,772.4,1,Offer B,21.28,0,Phone customers,872.48,1644.88,No
5468-BPMMO,Male,0,Yes,No,46,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Electronic check,19.6,851.2,3,No,16.07,0,Phone customers,739.22,1590.42,No
5469-CTCWN,Male,0,Yes,Yes,61,Phone Service,Yes,Cable,Yes,Yes,No,No,Yes,Yes,One Year,Yes,Electronic check,106,6547.7,1,No,46.95,21,Yes,2863.95,9411.65,Yes
5469-NUJUR,Male,0,No,No,19,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,19.95,373.5,0,No,19.1,0,Phone customers,362.9,736.4,No
5472-CVMDX,Female,0,No,No,68,Internet Service,No phone service,DSL,Yes,No,Yes,Yes,No,No,Two Year,No,Mailed check,38.9,2719.2,0,No,0,58,Yes,0,2719.2,No
5473-KHBPS,Female,0,Yes,Yes,52,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,One Year,Yes,Credit card (automatic),95.7,4976.15,8,Offer B,8.16,20,Yes,424.32,5400.47,No
5474-LAMUQ,Male,0,Yes,No,24,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,20.1,533.9,9,Offer C,35.8,0,Phone customers,859.2,1393.1,No
5478-JJVZK,Female,0,No,No,33,Phone Service,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Mailed check,60.9,2033.85,0,No,15.69,24,Yes,517.77,2551.62,No
5480-HPRRX,Female,1,No,No,3,Internet Service,No phone service,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic check,25.3,77.75,0,No,0,30,Yes,0,77.75,Yes
5480-TBGPH,Female,0,Yes,No,24,Phone Service,No,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit card (automatic),99.3,2431.35,0,No,44.96,28,Yes,1079.04,3510.39,Yes
5480-XTFFL,Female,0,Yes,Yes,31,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,21,697.7,3,Offer C,9.8,0,Phone customers,303.8,1001.5,No
5481-NTDOH,Female,1,Yes,No,67,Phone Service,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit card (automatic),107.05,7142.5,8,No,38.47,20,Yes,2577.49,9719.99,No
5482-NUPNA,Female,0,No,No,4,Phone Service,No,Cable,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Mailed check,60.4,272.15,0,No,18.03,59,Yes,72.12,344.27,Yes
5482-PLVPE,Female,1,No,No,2,Internet Service,No phone service,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic check,24.35,41.85,0,No,0,11,Yes,0,41.85,Yes
5482-VXSXJ,Male,0,No,No,22,Phone Service,No,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Mailed check,93.2,2157.3,0,No,46.5,17,Yes,1023,3180.3,No
5485-ITNPC,Male,0,Yes,No,66,Phone Service,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank transfer (automatic),85.9,5595.3,2,No,7.61,10,Yes,502.26,6097.56,No
5485-WUYWF,Male,1,No,No,2,Phone Service,No,Cable,Yes,No,Yes,No,Yes,No,Month-to-Month,No,Bank transfer (automatic),66.4,94.55,0,No,5.57,24,Yes,11.14,105.69,Yes
5493-SDRDQ,Male,0,No,No,2,Phone Service,No,Cable,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Mailed check,55.1,113.35,0,Offer E,5.33,52,Yes,10.66,124.01,Yes
5494-HECPR,Female,0,No,No,1,Phone Service,No,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic check,80.25,80.25,0,Offer E,32.92,3,Yes,32.92,113.17,Yes
5494-WOZRZ,Female,0,Yes,Yes,71,Phone Service,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit card (automatic),82,5999.85,0,No,38.22,23,Yes,2713.62,8713.47,No
5495-GPSRW,Male,0,No,No,20,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Mailed check,19.7,419.4,0,No,27.11,0,Phone customers,542.2,961.6,No
5498-IBWPI,Female,0,Yes,Yes,66,Phone Service,No,Cable,No,No,No,Yes,No,No,One Year,Yes,Credit card (automatic),49.4,3251.85,1,Offer A,48.11,27,Yes,3175.26,6427.11,No
5498-TXHLF,Female,0,Yes,Yes,34,Phone Service,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,No,Electronic check,87.45,2874.15,1,No,40.78,4,Yes,1386.52,4260.67,Yes
5499-ECUTN,Female,0,Yes,No,47,Phone Service,No,DSL,Yes,No,Yes,No,Yes,No,One Year,Yes,Credit card (automatic),66.05,3021.45,1,No,6.56,11,No,308.32,3369.77,No
5501-TVMGM,Male,0,No,No,1,Phone Service,No,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Electronic check,55.25,55.25,0,No,39.19,69,No,39.19,154.44,No
5502-RLUYV,Female,0,Yes,Yes,69,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,103.95,7446.9,1,No,37.2,27,Yes,2566.8,10013.7,Yes
5504-WSIUR,Female,0,No,No,70,Phone Service,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,One Year,Yes,Bank transfer (automatic),90.25,6385.95,0,No,13.4,3,No,938,7423.95,No
5505-OVWQW,Female,0,No,No,17,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,20.15,353.65,0,No,4.38,0,Phone customers,74.46,428.11,No
5510-BOIUJ,Male,0,No,Yes,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19.25,19.25,0,No,12.81,0,Phone customers,12.81,32.06,Yes
5512-IDZEI,Male,0,Yes,Yes,46,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Electronic check,24.9,1174.8,1,No,18.45,0,Phone customers,848.7,2023.5,No
5514-YQENT,Male,0,No,Yes,41,Phone Service,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Electronic check,111.15,4507.15,0,No,30.58,59,Yes,1253.78,5760.93,No
5515-AKOAJ,Female,0,No,No,54,Phone Service,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic check,100.1,5440.9,0,No,41.83,9,Yes,2258.82,7699.72,Yes
5515-IDEJJ,Male,0,Yes,Yes,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,19.9,19.9,4,Offer E,45.77,0,Phone customers,45.77,65.67,Yes
5515-RUGKN,Male,0,No,No,8,Phone Service,No,DSL,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit card (automatic),54.75,438.05,0,No,30.53,26,Yes,244.24,682.29,No
5519-NPHVG,Female,0,No,No,12,Phone Service,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,94.2,1046.1,0,No,12.75,24,No,153,1311.71,Yes
5519-TEEUH,Male,0,No,Yes,33,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Mailed check,20.15,682.15,0,Offer C,21.16,0,Phone customers,698.28,1380.43,No
5519-YLDGW,Female,0,Yes,No,21,Phone Service,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Electronic check,103.9,2254.2,1,Offer D,1.21,16,Yes,25.41,2279.61,Yes
5520-FVEWJ,Female,0,Yes,Yes,12,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Month-to-Month,Yes,Electronic check,84.5,916.9,1,No,40.63,59,Yes,487.56,1404.46,Yes
5522-JBWMO,Male,0,No,Yes,1,Phone Service,No,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic check,44,44,0,No,15.66,29,Yes,15.66,59.66,No
5522-NYKPB,Male,0,Yes,Yes,25,Phone Service,No,Fiber Optic,No,No,No,Yes,Yes,No,Month-to-Month,No,Electronic check,85.9,2199.05,0,Offer C,11.79,59,Yes,294.75,2493.8,No
5524-KHNJP,Male,0,Yes,Yes,33,Phone Service,No,Cable,Yes,No,Yes,No,Yes,Yes,One Year,No,Credit card (automatic),74.75,2453.3,7,Offer C,48.85,30,Yes,1612.05,4065.35,No
5527-ACHSO,Female,0,No,No,11,Phone Service,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Mailed check,70.5,829.3,0,No,47.61,12,Yes,523.71,1353.01,No
5529-GIBVH,Female,0,No,No,47,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,20.15,1046.2,0,No,3.49,0,Phone customers,164.03,1210.23,No
5533-NHFRF,Male,1,No,No,7,Internet Service,No phone service,DSL,No,Yes,No,Yes,No,Yes,Two Year,Yes,Electronic check,44.4,265.8,0,No,0,26,Yes,0,265.8,No
5533-RJFTJ,Male,0,No,No,49,Internet Service,No phone service,Cable,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank transfer (automatic),30.2,1453.1,0,Offer B,0,58,Yes,0,1453.1,No
5536-RTPWK,Male,0,Yes,No,49,Phone Service,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank transfer (automatic),99.05,4853.75,1,Offer B,20.48,22,Yes,1003.52,5843.03,Yes
5536-SLHPM,Female,0,Yes,No,55,Phone Service,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Electronic check,77.75,4458.15,5,No,19.41,4,Yes,1067.55,5525.7,Yes
5537-UXXVS,Female,0,Yes,No,20,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Bank transfer (automatic),19.25,375.25,0,Offer D,48.03,0,Phone customers,960.6,1335.85,No
5539-HIVAK,Female,1,Yes,No,28,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Mailed check,25.7,734.6,8,No,25.57,0,Phone customers,715.96,1450.56,No
5539-TMZLF,Male,1,No,No,1,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,69.75,69.75,0,No,33.84,5,Yes,33.84,103.59,Yes
5542-DHSXL,Female,0,Yes,No,4,Phone Service,No,Cable,Yes,Yes,No,No,No,No,Month-to-Month,No,Mailed check,54.7,235.05,2,No,6.77,3,Yes,27.08,262.13,No
5542-NKVRU,Female,0,No,No,42,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Bank transfer (automatic),20.75,844.45,0,Offer B,18.31,0,Phone customers,769.02,1613.47,No
5542-TBBWB,Male,0,No,No,1,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,69.9,69.9,0,No,9.36,14,No,9.36,89.26,No
5543-QDCRY,Male,0,No,No,4,Phone Service,No,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Electronic check,56.4,234.85,0,No,20.76,30,Yes,83.04,317.89,No
5546-BYZSM,Female,0,No,No,41,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Electronic check,20.45,775.6,0,Offer B,15.48,0,Phone customers,634.68,1410.28,No
5546-QUERU,Male,0,No,No,13,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Mailed check,19.95,257,0,No,16.35,0,Phone customers,212.55,469.55,No
5549-ZGHFB,Male,0,Yes,Yes,50,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,24.95,1261.45,3,No,22.3,0,Phone customers,1115,2376.45,No
5550-VFRLC,Female,1,No,No,1,Phone Service,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Electronic check,69.85,69.85,0,No,43.45,30,No,43.45,153.3,Yes
5552-ZNFSJ,Male,0,No,No,1,Phone Service,No,DSL,No,No,No,No,No,No,Month-to-Month,No,Electronic check,45.3,45.3,0,No,34.37,28,Yes,34.37,79.67,Yes
5553-AOINX,Female,1,Yes,Yes,66,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Electronic check,104.9,6891.45,6,No,39.38,30,Yes,2599.08,9490.53,No
5555-RNPGT,Male,0,No,Yes,10,Phone Service,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Credit card (automatic),24.8,223.9,0,Offer D,34.47,0,Phone customers,344.7,568.6,No
5561-NWEVX,Female,1,Yes,No,2,Phone Service,Yes,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,No,Electronic check,79.2,172.85,1,Offer E,17.73,18,Yes,35.46,208.31,Yes
5562-BETPV,Male,0,Yes,Yes,1,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Mailed check,19.65,19.65,1,Offer E,23.41,0,Phone customers,23.41,43.06,No
5562-YJQGT,Female,0,No,No,2,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-Month,No,Credit card (automatic),20.35,35.1,0,No,2.46,0,Phone customers,4.92,40.02,No
5564-NEMQO,Female,1,No,No,1,Phone Service,No,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank transfer (automatic),75.3,75.3,0,Offer E,35.09,17,No,35.09,130.39,Yes
5565-FILXA,Female,1,No,No,16,Phone Service,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,96.15,1529.2,0,No,38.75,16,Yes,620,2149.2,Yes
5566-SOEZD,Male,0,Yes,Yes,27,Phone Service,No,Fiber Optic,Yes,Yes,No,No,No,No,One Year,Yes,Credit card (automatic),80.65,2209.75,1,No,15.71,53,Yes,424.17,2633.92,No
5567-GZKQY,Male,0,No,No,58,Phone Service,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Credit card (automatic),20.3,1131.5,0,Offer B,29.25,0,Phone customers,1696.5,2828,No
5567-WSELE,Male,1,Yes,No,3,Phone Service,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic check,94.6,279.55,1,Offer E,32.31,27,Yes,96.93,376.48,Yes
5568-DMXZS,Female,0,No,No,8,Phone Service,No,Cable,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Electronic check,65.45,554.45,0,Offer E,37.37,16,Yes,298.96,853.41,No
5569-IDSEY,Male,0,Yes,No,71,Phone Service,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Bank transfer (automatic),105.7,7472.15,8,Offer A,29.11,28,Yes,2066.81,9538.96,No
5569-KGJHX,Female,0,Yes,Yes,9,Phone Service,Yes,Fiber Optic,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank transfer (automatic),85.35,754.65,1,Offer E,14.21,5,No,127.89,932.54,Yes
5569-OUICF,Female,1,Yes,No,28,Phone Service,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit card (automatic),101.3,2812.2,1,Offer C,16.43,20,Yes,460.04,3272.24,Yes
5570-PTWEH,Female,0,Yes,No,3,Phone Service,Yes,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Credit card (automatic),75.15,216.75,1,No,15.02,29,Yes,45.06,261.81,Yes
5572-ZDXHY,Female,0,No,No,22,Phone Service,No,Fiber Optic,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed check,84.3,1855.65,0,No,29.07,52,Yes,639.54,2495.19,Yes
5574-NXZIU,Male,0,No,No,63,Phone Service,No,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit card (automatic),109.2,7049.75,0,No,13.14,17,Yes,827.82,7877.57,No
